TRANSITION_RATE,1436245512994,0
STACKED_SELECT,1436245512994,4
STACKED_EXPAND,1436245512994,16
STACKED_GET_SLOT,1436245512994,16
STACKED_ROLLOUT,1436245512994,99
STACKED_BACKPROP,1436245512994,100
NODE_EXPANSIONS,1436245512996,32
POOL_USAGE,1436245512996,0
NODE_RE_EXPANSIONS,1436245512996,0
TRANSITION_RATE,1436245512996,0
STACKED_SELECT,1436245512996,4
STACKED_EXPAND,1436245512996,15
STACKED_GET_SLOT,1436245512996,15
STACKED_ROLLOUT,1436245512996,99
STACKED_BACKPROP,1436245512996,100
NODE_EXPANSIONS,1436245512998,36
POOL_USAGE,1436245512998,0
NODE_RE_EXPANSIONS,1436245512998,0
TRANSITION_RATE,1436245512998,0
STACKED_SELECT,1436245512998,4
STACKED_EXPAND,1436245512998,15
STACKED_GET_SLOT,1436245512998,15
STACKED_ROLLOUT,1436245512998,99
STACKED_BACKPROP,1436245512998,100
NODE_EXPANSIONS,1436245513000,40
POOL_USAGE,1436245513000,0
NODE_RE_EXPANSIONS,1436245513000,0
TRANSITION_RATE,1436245513000,0
STACKED_SELECT,1436245513000,4
STACKED_EXPAND,1436245513000,13
STACKED_GET_SLOT,1436245513000,13
STACKED_ROLLOUT,1436245513000,99
STACKED_BACKPROP,1436245513000,100
NODE_EXPANSIONS,1436245513002,46
POOL_USAGE,1436245513002,0
NODE_RE_EXPANSIONS,1436245513002,0
TRANSITION_RATE,1436245513002,0
STACKED_SELECT,1436245513002,4
STACKED_EXPAND,1436245513002,15
STACKED_GET_SLOT,1436245513002,15
STACKED_ROLLOUT,1436245513002,99
STACKED_BACKPROP,1436245513002,100
NODE_EXPANSIONS,1436245513002,46
POOL_USAGE,1436245513002,0
NODE_RE_EXPANSIONS,1436245513002,0
TRANSITION_RATE,1436245513002,0
NODE_EXPANSIONS,1436245513005,52
